id,session_dialog,session_persona
K2-17964-CL35866-CP52846-18-05-S2.json,"['안녕. 나는 30대 여자야.', '나는 사회복지학과를 전공했어.', '나는 일반 사무직이야. 나는 짜장면을 좋아해. 좋아하는 음식 있어?', '나도 지금 아이스 아메리카노 먹고 있어. 나는 미국에 가보고 싶어. 미국은 가봤어?', '나는 곧 결혼예정인데, 신혼여행 유럽으로 생각중이야.', '나는 tv 다큐멘터리를 자주 봐. 보고있으면 시간이 잘 가서 좋아. 나는 생일이 12월이야. 생일이 어떻게 돼?', '신기하네. 나는 생일 때문인지 겨울이 좋아.']","['나는 사회복지학과를 전공했다', '나는 일반 사무직이다. 나는 짜장면을 좋아한다', '나는 지금 아이스 아메리카노 먹고 있다. 나는 미국에 가보고 싶다', '나는 곧 결혼 예정이다', '나는 tv 다큐멘터리를 자주 본다', '나는 생일이 12월이다', '나는 생일 때문인지 겨울이 좋다']"
K2-12535-CL21745-CP22236-10-04-S2.json,"['안녕, 나는 자식이 있는 20대 여자 관세사야.', '응, 남들보다 살짝 일찍 결혼했어. 그래서 나는 딸이 한 명 있어.', '쉬는 날이라고 절에 오다니 불교이신가봐.', '나는 에세이를 읽으면 마음이 편해져서 가끔 읽는 편이야. 사람들은 모두 마음이 편해질만 것이 필요하지.', '응, 맞아. 책을 읽으면 마음도 편해지고 지식도 쌓고 일석이조지.', '감을 좋아하시나봐. 나도 감 좋아해.', '그 얘기 들으니까 나도 오랜만에 단감을 먹고 싶어졌어.', '스님하고 친한가 보네. 그래서 절에 가면 마음이 편한가봐.', '응. 나는 이만 쉬러가야 겠어. 다음에 연락하자.']","['나는 관세사이다.', '나는 딸이 1명 있다.', '나는 에세이를 가끔 읽는다.']"
K2-31424-CL01683-CP02786-12-09-S2.json,"['안녕, 오랜만이야. 4일만이네.', '오늘 가족끼리 캠핑 가는 날이야.', '그렇지, 나 포함해서 5명이니까 대가족이야.', '잘 모르겠어. 아빠가 가자는 곳으로 갈 뿐이야.', '응. 거의 뭐 한달에 한번은 가는거 같아.', '그래? 이제 캠핑 장비도 꽤 되는거같아.', '계속 쓰는 거니까, 뭐 여튼 또 연락할게.']",['나는 거의 한 달에 한 번은 가족이랑 놀러 간다.']
K2-13609-CL01697-CP01714-12-11-S2.json,"['세마리? 멋지다. 사실 내가 만화가인데, 강아지를 주제로 이야기를 쓰고 있어.', '아직 나도 새내기 만화야.', '응, 하지만 이번 토픽이 아기와 강아지 관련 만화여서 순수하게 표현하고 싶어 동화책을 꾸준히 읽게 되었어.', '나도 드라마를 자주 봐. 요즘 대학생 컨텐츠가 많은 드라마가 많이 나오던데, 내 최애 드라마는 내 아이디는 강남미인이야.', '알겠어. 너무 재밌을 것 같아. 나도 가고 싶어.', '그것조차도 추억이고 즐거움이야. 강아지들은 부모님께 잠시 맡겨두고 너무 걱정하지 말고 잘 다녀와.', '응, 좋아. 후기 기다릴게. 잘 다녀와.']","['나는 만화가이다.', '나는 동화책을 꾸준히 읽는다.']"
K2-20013-CL21763-CP22559-10-07-S2.json,"['안녕, 나는 20대 여자야. 소개해줘.', '나도 잘 부탁해. 나는 @브랜드명1@ 자격증을 준비하는 취준생이야.', '대학생이라니. 부럽네. 나도 대학생으로 돌아가고 싶어.', '나도 얼른 취업하고 싶어. 선생님은 아침 먹었어?', '나는 어머니가 은행원이라 일찍 출근하셔서 내가 차려먹어.', '간단하게 과일 깎아먹으려 했는데 배밖에 없어서 못 먹었어.', '예전에 배를 먹고 토한 적이 있어서 그 뒤로 배는 안 먹어.', '응, 다른 과일들은 좋아해. 선생님도 과일 좋아해?', '다이어트는 항상하고 있지. 얼른 살을 빼고 싶어.']","['나는 @브랜드명1@ 자격증을 준비하는 취준생이다.', '나는 대학생으로 돌아가고 싶다.', '나는 취업을 하고 싶다.', '어머니는 은행원이다.', '나는 배를 먹고 토한 적이 있어 배를 먹지 않는다.', '나는 과일을 좋아한다.', '나는 살을 빼고 싶다.']"
K2-24741-CL23943-CP24593-14-06-S2.json,"['어제 청소한다고 하루를 다 보냈네. 너는 뭐하고 있어?', '오늘은 쉬는 날이라서 주식장이나 계속 살펴 볼거야. 너는 주식 해?', '나는 주식 한지가 오래돼서 조금 아는 편이야. 너는 언제 시작했어?', '나는 요즘 건설주에 관심을 가지고 있어. 너는 요즘 관심 가지는 쪽 있어?', '요새 건설 말고도 IT 쪽도 인기가 많아. 내가 호기심이 많아서 이것저것 잘 살펴봐.', '매일 아침에 확인해. 너는 잘 안봐?', '그래도 매일 살펴보는 습관을 들이면 좋아!']","['나는 주식을 한지 오래됐다.', '나는 건설주에 관심을 가지고 있다.', '나는 매일 아침 주식을 본다.']"
K2-29610-CL21842-CP11666-18-05-S2.json,"['안녕, 나는 원주에 거주하는 10대 여자야.', '편하게 동생처럼 대해줘. 언니라고 불러도 돼? 나는 대학생이야? 나는 미술품 감정사가 되고 싶은 고등학생이야.', '그렇게 말해줘서 고마워. 내가 언니가 생긴 것 같아서 기분이 좋아. 내가 외동이라서 외로움을 많이 타거든. 그래서 햄스터 한 마리를 키우면서 외로움을 달래.', '와, 드럼을 연주해? 그게 더 멋있을 것 같아. 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱 뚱', '사실 나는 어렸을 때부터 피아노를 배웠어. 취미로 피아노 연주를 해. 우리 나중에 밴드부를 하나 만들어볼까?', '어머, 언니. 피아노를 치는 것이 여성스럽고 이런 것은 없어. 나중에 슬의생처럼 밴드를 하나 결성하자.', '내가 이중으로 해볼게. 물론 노래는 장담 못하지만...아, 내가 햄스터 밥 줄 시간이 돼서 가봐야겠다. 이따 대화하자.']","['나는 원주에 거주한다', '나는 미술품 감정사가 되고 싶다.', '나는 외로움을 많이 탄다. 나는 외동이다.', '나는 햄스터 한 마리를 키운다.', '나는 피아노를 연주한다.']"
K5-01252-CL70024-CP80023-21-04-S2.json,"['안녕. 나는 30대 여자야. 반가워.', '응, 내가 의류학과에 재학중이야. 그래서 디자이너에 대해 궁금한게 많아.', '네, 디자이너가 꿈이야. 그래서 내가 패션에 관심이 많아. 혹시 혈액형은 뭐야? 나는 B형이야.', '그렇군. 모델 일도 힘들겠네. 건강관리는 어떻게 해?', '나는 엄마가 배즙을 한 상자 보내주셨는데, 내가 배를 안 먹어서 친구한테 주려고 해.', '그런 방법이 있었네. 배즙으로 요리할 수 있는 레시피가 있을까?', '그렇군. 배즙으로 뭘 만들면 맛있는지 검색해봐야겠어.', '나도 배가 고프네. 그럼 식사 맛있게 하고 다음에 또 대화하자.']","['나는 의류학과에 재학중이다. 나는 디자이너에 궁금한게 많다.', '나는 디자이너가 꿈이다. 나는 패션에 관심이 많다.나는 혈액형이 B형이다.', '나의 엄마는 배즙을 한 상자를 보내주셨다. 나는 배를 안 먹는다. 나는 친구한테 배즙을 줄 것이다.']"
K2-35427-CL20402-CP21154-02-03-S2.json,"['안녕, 나는 20대 남자 유치원 교사야. 특이하지?', '응, 보통 공대생이 많은데 나는 유아 교육에 관심이 많아.', '내가 사실 좀 여성스러운 면이 있어서 가야금 연주도 배워보고 싶어.', '고마워, 하지만 사실 조금 게을러서 배울 수 있을지 모르겠어.', '어떤 음식? 나는 신 음식을 좋아해.', '그럼 먹어본 음식 중에 가장 특이한 건 뭐야? 난 고래고기야.', '아, 나는 코가 예민해서 못할 것 같아.']","['나는 유치원 교사이다.', '나는 유아 교육에 관심이 많다.', '나는 여성스럽다. 나는 가야금 연주를 배워보고 싶다.', '나는 다소 게으르다.', '나는 신 음식을 좋아한다.', '나는 고래고기를 먹어봤다.']"
K2-32280-CL01129-CP02538-08-13-S2.json,"['아까 낮이었는데 벌써 저녁 시간이네. 여자친구와 데이트하고 오니까 피곤해.', '나는 여자친구랑 더 있고 싶었는데 아무래도 내일도 출근해야 하니까.', '맞아. 그래서 얼른 결혼하고 싶어질 때가 와.', '에이, 비혼주의자들도 결혼이 싫다기보단 결혼할만한 상대를 못만난 거잖아.', '이 여자랑 살면 행복할 거라는 확신이 생기는 요즘이야.', '비혼주의자라고 했으니 별로 신경 안 쓰이지 않아?', '아, 저 여자친구한테서 전화가 왔어. 전화 좀 하고 올게.']",['나는 여자 친구와 결혼까지 생각했다.']
K2-21629-CL20555-CP22623-10-08-S2.json,"['안녕, 나도 너무 반갑다. 난 20대 여자야.', '오 그래? 그쪽은 음식을 먹는 것을 아주 좋아하는 것 같네.', '맛집 여행을 시작하게 된 계기가 따로 있어?', '그렇군. 그럼 여행을 안 할 때는 무엇을 주로 해?', '아, 야근을 하네. 많이 힘들진 않아? 난 힘들 것 같은데.', '그 말이 맞아. 야근을 끝내고 집에 오면 스트레스가 많이 쌓여있어.', '나도 그런 날이 자주 있는 것 같아. 우리 공통점이 하나 있네. 대화 즐거웠어.']",['[no_persona]']
K2-32547-CL01097-CP04158-04-11-S2.json,"['안녕, 나는 20대 남자야.', '야근 때문에 정신이 나갈 것 같아. 이게 사회인의 삶인가?', '아드님에게 응원한다고 꼭 전해줘. 어머니.', '내가 자기계발서 하나는 꾸준히 읽었어.', '근데 그게 어디서 빛을 보는 건지 아직은 모르겠네.', '그래야겠다. 좋은말씀 고마워. 엄마는 뭐하고 계셨어?', '음악 좋지, 나도 팝음악을 너무 좋아해.', '그럴 수 있지. 나는 야근을 마무리 해야겠다. 그럼 좋은 밤 보내.']","['나는 야근 때문에 정신이 나갈 것 같다.', '나는 자기 계발서를 꾸준히 읽는다.', '나는 팜 음악을 좋아한다.']"
K2-04724-CL25706-CP13408-18-08-S2.json,"['6일만인가? 잘 지내고 있어?', '응, 너는 딱복 좋아해? 물복 좋아해?', '나는 딱복이야. 아쉽네. 너는 오늘 일정이 있어?', '그럴 수 있지. 그래도 가야하는 거 알지?', '나는 동생 생일이라서 쇼핑을 하러 갈 것 같아. 뭐가 좋을지 모르겠어.', '동생은 모자를 정말 좋아하는데, 모자를 선물하는 건 어때? 향수도 같이.', '섬유유연제 냄새를 좋아하는거 같아. 코튼향이라고 하던가?', '그럼 다음에 또 대화하자!']","['나는 딱딱한 복숭아를 좋아한다.', '나의 동생은 모자를 참 좋아한다.']"
K2-02853-CL20360-CP52142-09-01-S2.json,"['안녕, 나는 20대 남성이야.', '부모님과 같은 연령대네. 혹시 고민이 있는데 상담 부탁해도 될까? 나는 성적에 맞춰 중국어과를 진학했는데, 중국어에 도통 관심이 가지 않아. 대신 새로운 사람들을 잘 사귀고 방탈출 게임을 좋아해서 자퇴하고 방탈출 카페를 차리고 싶은데 부모님을 어떻게 설득하면 좋을까?', '나도 그렇게 생각해서 자퇴쪽으로 마음이 기운다. 부모님께 진솔하게 한번 말씀드려봐야겠어. 조언 고마워.', '나는 방탈출을 워낙 좋아해서 방탈출 스토리를 개발하는 것이 취미야. 혹시 수필을 추천해줄 수 있어?', '이야 꼭 한번 읽어볼게. 독서 외에도 취미가 있어?', '독서하고 차를 좋아하시네. 정적인 취미활동을 즐기시는 것 같아. 손님이 없다고 하셨는데 가게를 하시는건가?', '뭔가 꽃집이나 카페를 운영하시는 줄 알았는데 전혀 생각치 못했어.', '안녕, 다음에 또 봐.']","['나는 중국어에 관심이 없다. 나는 새로운 사람과 잘 사귄다. 나는 방탈출 게임을 좋아한다.', '나는 자퇴 쪽으로 마음이 기운다.', '나의 취미는 방탈출 스토리 개발이다.']"
K2-28003-CL33524-CP23458-05-08-S2.json,"['응, 정말 오랜만이야. 나는 한식을 즐겨 먹어서, 김치찌개를 먹었어.', '너도 김치찌개를 좋아하나 보네. 근데 안 먹는건 어떤건지 알고 싶어.', '그렇군. 나도 꽁치 김치찌개를 먹을 바에는 참치찌개를 먹는 편이야.', '응, 원래 고기가 들어간 김치찌개가 제일 맛있지.', '과일 좋다! 나는 귤을 좋아하는데, 혹시 좋아하는 과일이 뭔지 궁금하네.', '안 먹는 과일이라니 어떤건지 궁금하네. 나도 안 먹는 과일이 있어.', '사과를 안 먹는구나. 나는 복숭아를 안 먹어. 알레르기가 있거든.', '좋지 않은 추억이 존재한다면 아무래도 좀 먹기 힘들거라는 생각이 들어.', '군화를 거꾸로 신다니, 꽃신을 못 신겨줄망정 나쁜 사람이네.', '너도 나중에 좋은 사람 만날거니까 너무 낙심하지마. 서로 좋은 사람 만나자.']","['나는 한식을 즐겨 먹는다.', '나는 귤을 좋아한다.']"
K2-00858-CL31696-CP40956-18-01-S2.json,"['벌써 6일이나 지났어. 그동안 어떻게 지냈어?', '나도 겨울옷 구경하느라 여기저기 돌아다니고 있었어.', '@브랜드명@로 많이 가. 집이랑 가까워서 그거 아니면 거의 인터넷으로 보긴 해.', '나도 얼마전에 다녀왔는데, 이번에 예쁜 옷이 많이 없었던 것 같아.', '나는 신발을 좋아하지 않아. 구두 같은 것도 신지 않고 편한 운동화만 신다보니 관심이 없는 것 같아.', '그것도 좋은 취미인 것 같아. 나는 신발이나 옷보다는 악세사리를 더 좋아해.', '맞아. 내가 원래도 결정을 잘 못하는 편이라 고민을 많이 해.']","['나는 인터넷을 통해 쇼핑한다.', '나는 신발을 좋아하지 않는다.', '나는 편한 운동화만 신는다.', '나는 액세서리를 좋아한다.', '나는 결정을 잘 못한다.']"
K2-26675-CL34345-CP24901-01-05-S2.json,"['응, 3주가 금방 지나갔네. 그동안 별일 없었어?', '나도 카페 가서 디저트를 먹는 것을 좋아해. 어떤 것을 좋아해?', '응, 당연하지. 얼마 전에 치킨을 시켰는데 서비스로 에그타르트가 왔어. 그게 그렇게 맛있더라.', '맞아, 나는 마카롱도 좋아해서 종종 먹어. 나는 뚱카롱은 내 스타일이 아니야.', '아니, 나는 똥손이라 만들어본 적이 없어. 직접 만들어본 사람들은 디저트가 비싼 이유를 이해한다고 하더라.', '정말이야? 나는 사먹기만 했지, 만들어볼 생각은 안 했었어. 맛은 어땠어?', '나중에 디저트 맛집 같이 가자! 난 이만 저녁 먹으러 가볼게. 나중에 애기하자!']","['나는 카페 가서 디저트 먹는 거를 좋아한다.', '나는 마카롱을 좋아해서 종종 먹는다. 나는 뚱카롱은 내 스타일이 아니다.', '나는 똥 손이라 디저트를 만들어본 적이 없다. 나는 디저트를 만든 사람들이 디저트를 비싼 게 이해가 된다고 했다.']"
K2-31119-CL21413-CP22131-16-09-S2.json,"['안녕, 난 20대 여자야. 소개 좀 해줘.', '난 생명과학부 전공하는 대학생이야. 대학생이야?', '당연하지, 게임을 엄청 잘할 것 같아. 난 게임을 정말 못하거든.', '게임 말고 다른거는 뭐 좋아해? 난 에세이를 좋아해서 자주 읽고 있어.', '그래? 나도 책 읽으면서 음악 자주 들어. 지금도 음악 듣고 있어?', '노래를 장르별로 들어? 난 @이름1@처럼 TOP100을 들어.', '오, 신기하네. 나는 신곡이 TOP100에 있으면 추가해. 플레이리스트 음악이 지루할때는 어떻게 해?', '음악은 어디서 찾는데? 나도 한번 찾아보고 싶어.', '말 나온김에 나도 찾아봐야겠다. 알려줘서 고마워!']","['나는 생명과학부 전공이다. 나는 대학생이다.', '나는 게임을 못한다.', '나는 에세이를 좋아한다. 나는 에세이를 자주 읽는다.']"
K2-22705-CL21415-CP20736-10-02-S2.json,"['선생님 잘 지냈어? 3일이 지났어.', '나는 호주 유학을 알아보다가 지금은 음악을 듣고 있어.', '응 좋아해. 재즈 음악을 자주 들어서 지금 재즈 음악을 듣고 있어.', '나는 발레가 취미야. 너는?', '네 몸 선도 이뻐지고 차분해지니 좋아.', '주변에서도 골프를 많이 해서 해볼까 했는데, 자세를 잡는 것부터 어려웠어.', '선생님, 레저스포츠 좋아하는거 있어?', '나는 야외활동 하는 것을 좋아해서 패러글라이딩, 여름에는 수상스키 등 레져스포츠를 즐겨해.', '꼭 한번 해봐! 너무 좋아! 난 발레하러 가볼게.']","['나는 재즈 음악을 자주 듣는다.', '나는 발레가 취미이다.', '나는 레저 스포츠를 즐긴다.']"
K2-09332-CL20611-CP21373-09-10-S2.json,"['안녕? 나는 20대 남자야. 너도 반갑네.', '나도 대학을 다니고 있는데, 자격증을 준비하고 있어.', '그렇군. 오픽 자격증을 왜 준비해?', '무역회사에 입사할 생각이네, 나는 외국으로 유학을 갈 생각이야.', '그래? 나는 꼼꼼한 스타일이라 공부도 꼼꼼한 스타일로 해.', '응, 나는 트럼펫을 자주 연주해.', '전쟁영화를 좋아하시는구나. 다음시간에 더 많은 대화를 해보자.']","['나는 대학생이다', '나는 꼼꼼한 스타일이다', '나는 트럼펫을 자주 연주한다']"
K2-06899-CL21992-CP21040-01-03-S2.json,"['어떤 음료가 잊혀지지 않지? 궁금하네.', '음료를 좋아하지. 매일 물 대신 음료를 마실 정도야.', '탄산중에서는 칠성 사이다를 자주 마셔.', '이온음료도 자주 마시지. 이온음료중에는 파워에이드를 자주 마셔.', '더울 때 이온 음료를 마시면 갈증 해소가 어느정도 돼.', '얼마나 맛있길래 하루 더 가는 거야? 나도 맛이 궁금하네.', '청주는 가본적은 없는데, 다음에 갈 일이 있을 수도 있지.', '알려주면 나야 고맙지. 오늘은 뭐 먹을래?', '오늘 사과 쥬스 맛있게 먹고 다음에 연락 줘.']","['나는 음료를 좋아한다.', '나는 칠성 사이다를 자주 마신다.', '나는 파워에이드를 자주 마신다.', '더울 때 이온음료를 마시면 갈증해소가 된다.', '나는 청주를 가본 적이 없다.']"
K2-07870-CL20184-CP22506-17-04-S2.json,"['처음 봐. 난 20대 여성이야.', '캠핑 재밌겠네. 날씨도 선선해서 제격일 것 같아.', '나는 지금 파주에 살고 있어.', '응 파주에 캠핑장도 괜찮지. 이번에 어디 캠핑장에 가?', '둘다 괜찮은 곳인가 봐. 난 캠핑가면 EDM 음악을 좋아해서 틀어놓고 앉아 있었던 것 같아.', '어떤 영화를 보는걸 좋아해?', '전 전쟁 영화를 보면 무섭지는 않은데 다 보고 나면 슬픈것 같아.', '응, 다음에 또 연락해줘.']","[ '나는 파주에 거주한다.', '나는 EDM 음악을 좋아한다.']"
K2-27141-CL20366-CP22483-02-02-S2.json,"['응 내 거주지가 부천인데 부천 국제 판타스틱 영화제를 구경하고 왔어.', '응 영화들이 볼만하더라. 유익한 시간이였어.', '반상회를 엄마 대신 가도 되는 거야? 반상회에서 뭘 해?', '아 그런가요. 나는 아파트에 살아본적이 없어서 잘 몰랐네.', '나는 반상회 해본적이 없어서 잘 모르겠네.', '어떤 과일을 좋아해? 나는 딸기를 좋아해.', '단감도 깍아 먹으면 맛있었던 것 같긴 해. 그럼 과일 맛있게 먹어.', '응, 그렇게 하자. 다음에 연락할게.']","['나는 아파트에 살아본 적이 없다.', '나는 딸기를 좋아한다.']"
K2-18646-CL21422-CP22645-18-05-S2.json,"['대화하게 되어서 반가워. 내 거주지는 서울이고 20대 여자야.', '요즘 일렉기타를 치고 있는데, 밴드부 동아리를 들어가고 싶어. 동아리 활동 해봤어?', '동아리 활동 어땠어? 나는 동아리 활동이 처음이라서 모르는게 많아.', '와인을 너무 많이 마셨네. 요즘 나는 바이올린도 배우고 싶어서 바이올린 학원을 등록할까 고민이야.', '학교생활과 밴드부 동아리 생활을 하면 시간이 없을 것 같아서 고민이야. 그래도 방학 때 아르바이트로 모은 돈이 있어서 학교 다닐 때 안도감이 들어.', '식당에서 아르바이트를 했었어. 부모님 용돈 받는 친구들 되게 부럽더라. 지금은 졸업 했어?', '어디쪽 취업준비를 하고 있어? 나도 내년에 졸업이라서 취업걱정이네.', '대기업에 지원을 하려고 하는구나. 준비 잘하고 있으니까 잘 할거야. 식사는 했어?', '나는 친구와 식사 약속이 있어서 밥먹으러 가볼게.']","['나는 서울에 산다.', '나는 일렉기타를 치고 있다. 나는 밴드부 동아리를 들어가고 싶다.', '나는 동아리 활동을 해본 적 없다.', '나는 바이올린을 배우고 싶다.', '방학 때 아르바이트를 해서 모은 돈이 있어서 학교 다닐 때 안도감이 든다.', '나는 식당에서 아르바이트를 했다.']"
K2-07976-CL20680-CP21375-01-02-S2.json,"['안녕. 나는 을지대 병원에서 일하고 있는 20대 남자야.', '나는 병원에서 병원 코디네이터 일을 하고 있어. 양주시라면 어쩌면 우리 병원에 다닐 수도 있겠네.', '그러게. 이런 인연이 있다니. 나중에 한 번 시간 되면 코미디 영화라도 보러 갈래? 가끔 보면 재밌잖아.', '시를 좋아해? 잘 없는 취미라서 신기하네.', '그럼 영화 좋다니 한번 만나볼래? 동네 친구를 사귀고 싶거든.', '개신교였구나. 그러면 토요일날 한 번 볼래?', '그러면 을지대병원 근처에서 만날까? 연락해줘.']","['나는 병원 코디네이터다.', '나는 코미디 영화를 가끔 본다.']"
K2-02671-CL42924-CP27459-14-11-S2.json,"['응, 확실히 사람 많은 곳에 갈 때 두려움이 줄긴 줄었어. 백신은 맞았어?', '맞아, 백신을 맞는다고 코로나를 안 걸리는 것도 아니야.', '맞아. 코로나19가 터진 19년 당시에는 정말 별 거 아니라고 여겼는데 22년까지 끌고 가는 거 보면 정말 대단한 바이러스네.', '맞아, 나도 그래. 그리고 또 얼마전에 예전 뉴스를 보는데 백신 맞고 돌아가신 분을 보니 또 백신이 마냥 안전한 것은 아니라는 생각이 들어.', '응, 정말 그래? 위장쪽이 안 좋은 사람들은 코로나 이후 후유증이 위장쪽으로 간다던데, 나는 호흡기가 더 악화되었네.', '백신을 맞고 운동을 하거나 무리했던 건 아니지?', '4차는 안 맞아야겠다. 잠시 자리를 비워야 할 것 같아.']",['[no_persona]']
K2-00439-CL20367-CP22711-14-12-S2.json,"['만나서 정말 반갑다. 나는 20대 여자야.', '그래? 어떤 취미를 가지고 있는데? 고민이 있어?', '아, 그렇군. 그런데 너는 돈이 많이 없는 걸까?', '정말이야? 어떤 직업을 가지고 있어?', '아, 그런데 왜 고민이 돼? 돈을 많이 벌잖아.', '아, 그렇군. 예를 들면 어떤 문제가 되는지 설명해줄래?', '오, 그건 참 안타까운 일이라는 생각이 들어. 어떤 문제가 있어?', '그래? 왜 못하게 됐어?', '아, 그렇군. 확실히 그런 문제가 생기면 대여를 하기가 싫어지겠지. 다음에도 연락해줘.']",['[no_persona]']
K2-34995-CL31560-CP32542-17-04-S2.json,"['안녕? 나는 김해에 거주하고 있는 30대 여성이야. 반가워.', '오 보람된 일을 하고 있네. 나는 교사로 일하고 있어.', '오, 이름님도 유튜브를 자주 보는구나. 나는 주말마다 요리를 해서 요리 조리법을 보거나 가끔 발라드 음악을 들어. 어떤 내용의 브이로그였어?', '주말에만 요리를 하다보니 취미라고 할 수 있을지 모르겠어. 하지만 요리하는 걸 즐기고 있어! 짠 음식을 좋아하시나 봐. 젓갈이나 장아찌는 어려울 것 같은데 시도해 봤어?', '응. 나도 어머니한테 배운 적이 있는데 혼자서 하면 그 맛이 안 나더라.', '가끔 듣긴 하지만 발라드 좋아해. @이름@ 너도 발라드 좋아해?', '댄스 음악을 좋아하시는구나. 요즘엔 재미있는 브이로그들이 많아서 많이 보게 되는 것 같아. 나는 약속이 있어서 오늘 대화는 여기서 마무리해야 될 것 같아. 또 봐.']","['나는 김해에 거주한다.', '나는 교사다.', '나는 주말마다 요리를 한다.', '나는 가끔 발라드 음악을 듣는다.']"
K2-26160-CL01507-CP00592-04-08-S2.json,"['안녕, 20대 여자야. 반가워.', '저번에 그만둔 편의점 알바 급여를 못 받았어. 이럴 때 어떻게 해야 돼?', '노동청에 인터넷으로 갈 수 있어?', '아, 그렇구나. 내일 전화해봐야겠다. 중학교 때 집을 나와서 혼자 사는데, 그 돈이 없으면 힘들어.', '가정폭력때문에 가출해서 지금까지도 가족들이랑은 연락 잘 안해.', '그때는 딱히 몰랐어. 지금은 내가 알아서 할 나이라서 결혼은 했어?', '가족들이랑은 화목해?', '너무 부럽네. 우리 아빠였으면 좋겠어. 밥은 먹었어?', '나는 배달이 온 것 같아서 밥 먹고 다시 이야기 하자.']","['나는 급여 문제가 있다.', '나는 혼자 산다.', '나는 가족과 별로 연락을 하지 않는다.']"
K2-10691-CL33650-CP34022-11-03-S2.json,"['안녕, 만나서 반가워. 30대 여자야.', '난 가방 디자이너로 일해. 너는 무슨 일을 해?', '멋지다. 체력이 좋아야 할 것 같아.', '대단하네. 나는 운동을 싫어해서 그나마 살이 안 찌는 체질이여서 다행이야.', '그런가? 오늘은 주말인데 뭘 해? 난 영화를 보러 갈 예정이야.', '나는 공포 영화를 자주 봐. 요즘 재밌는 영화가 나왔다고 들었어. 선생님은 영화를 안 좋아해?', '만화영화 말하는 거야? 그것도 은근 재밌던데.', '그래도 번역되니까 볼 만 하더라. 우선 영화 보고 올게.']","['나는 가방 디자이너이다.', '나는 운동을 싫어하지만 살찌지 않는 체질이다.', '나는 공포 영화를 자주 본다.']"
K5-03774-CL74451-CP20767-17-10-S2.json,"['안녕. 나는 이틀만에 또 돌아왔어.', '아 시 자주 읽는군, 좋은 취미네.', '좋아. 나는 어제 봉사활동 하고 왔어.', '내가 물리치료학과라서 의료취약계층을 방문해서 몸을 풀어드리고 왔어.', '간단한 건 들고가기도 해. 봉사단 동아리에 참여하니 좋네.', '고마워. 내가 배우고 있는 걸 적용해 볼 기회도 되고, 누군가를 돕는 것도 좋아.', '고마워. 그래서 아마 졸업할때까지도 동아리는 계속 할 것 같아.', '아 그러시구나. 일은 그럼 무슨 일 해?', '그렇군. 앗 나는 친구가 연락이 와서 전화 받으러 갈게.']","['나는 물리치료학과가 전공이다.', '나는 봉사단 동아리에 참여한다.']"
K2-19291-CL02497-CP00224-20-06-S2.json,"['안녕, 20대 여자야. 잘 부탁해.', '아 나는 판타지 영화를 볼거야. 자주 봐.', '내가 많이 좋아하거든. ott에서 요즘 많이 떠서 나는 좋아.', '무슨일 있어?', '누나분이 엄청나시네. 밥을 사드리자고 말해봐.', '화를 잘 풀어줘.', '응 다녀와~']",['나는 판타지 영화를 자주 본다.']
K2-00453-CL02017-CP01150-10-03-S2.json,"['안녕. 20대 여자야.', '오늘 날씨가 좋아서 절에왔는데 오길 잘했네. 너는 뭐하고 있어?', '네 가족이 다 불교야. 첼로는 어쩌다 시작한거야?', '오래 했구나. 취미활동 외에 평소에는 뭐해?', '바람직하네. 나는 홈트레이닝을 좋아해서 매일하는데 운동은 억지로라도 하다보면 재밌어질거야.', '고생한 자신한테 보상은 필수지. 쇼핑이면 어떤걸 사려고?', '나는 쇼핑을 안좋아해서 보상으로 쇼핑이라 신기하네.', '응, 오죽하면 백화점 가는 게 짜증이 날 정도야.']","[ '나의 종교는 불교이다.', '나는 홈트레이닝을 좋아한다.', '나는 쇼핑을 안 좋아한다.', '나는 백화점에 가는 게 짜증 난다.']"
K2-25252-CL21605-CP20768-10-07-S2.json,"['안녕, 3일이 지났네. 나는 시험 공부를 하고 지냈어.', '나도 이제 막바지야. 너는 전공이 뭐야?', '아 그렇군. 나는 수리과학부 전공이야.', '와 영화감독 쉽지 않은 길인데 선택했네. 응원해.', '힘내! 꿈이 있는 것 자체가 멋있어.', '나는 뭐 그냥 졸업하고 잘 취직만 하면 소원이 없겠네.', '응, 조금 고민이긴 해.', '그냥 취직 자체가 스트레스라는 얘기였어.', '응, 그럼 나는 운동 경기를 보러 갈게. 축구를 하네.']",['나는 수리과학부 전공이다.']
